212,94,95
213,20,94
214,20,94
215,42,95
216,42,95
218,20,94
218,20,95
219,10,20
219,20,94
220,20,42
220,20,94
221,10,20
221,20,42
221,20,94
222,20,94
224,20,94
225,18,20
225,18,42
226,18,20
226,20,42
226,20,94
226,42,94
226,94,95
227,30,42
227,42,94
228,18,20
228,30,42
229,20,42
229,20,94
229,30,42
230,18,20
230,18,42
230,20,30
230,30,42
231,18,20
231,18,30
231,18,42
231,18,94
231,30,42
232,30,42
233,20,94
233,30,42
233,74,94
234,18,95
234,42,94
234,74,94
235,18,95
235,20,74
235,42,74
235,74,94
236,20,74
236,20,94
236,42,74
236,74,94
237,42,74
237,42,95
237,74,95
238,42,95
239,20,42
239,42,95
240,20,42
241,42,95
241,52,95
242,19,42
242,19,94
242,29,42
243,19,20
243,19,94
243,20,94
243,29,42
244,19,20
244,19,42
244,19,95
244,20,95
244,29,42
244,94,95
245,19,20
245,20,42
245,29,42
246,19,42
246,29,42
247,20,42
247,29,42
248,20,29
248,20,42
248,29,42
248,42,50
249,20,42
249,20,52
249,29,42
249,42,50
249,42,78
249,50,52
250,20,42
250,20,52
250,29,42
250,42,54
251,29,42
251,42,54
252,29,42
252,42,54
253,29,42
253,29,54
254,29,42
255,3,20
255,29,42
255,29,54
255,42,54
255,50,95
256,3,20
256,29,42
256,50,95
257,20,42
257,29,42
257,29,63
258,20,29
258,20,42
258,29,42
258,42,63
259,20,29
259,20,42
259,20,63
259,29,42
259,42,63
260,20,29
260,20,42
260,20,63
260,29,42
260,42,63
260,52,95
261,29,42
261,29,63
261,42,63
261,52,95
262,29,42
262,42,63
262,52,95
263,42,63
264,29,42
265,20,51
265,51,63
266,20,42
266,20,51
266,29,42
267,51,63
268,7,42
268,7,90
268,20,42
268,20,90
268,51,63
269,7,90
269,20,42
270,7,42
270,20,42
270,20,53
270,74,95
271,20,53
271,78,95
272,19,51
272,20,53
272,94,95
273,19,51
273,20,42
273,35,42
273,42,53
273,78,95
274,19,63
274,20,53
274,35,42
274,42,53
274,78,95
275,35,42
275,36,42
275,78,95
276,18,50
276,20,35
276,20,36
276,20,42
276,35,42
276,36,42
277,7,74
277,20,36
277,35,42
277,36,42
278,20,42
278,35,42
279,20,42
279,35,42
279,52,54
280,31,42
280,35,42
281,18,54
281,35,42
282,18,54
282,20,42
282,50,95
282,78,90
283,18,54
283,50,95
283,54,95
284,18,54
285,20,42
285,20,84
285,42,84
286,3,50
286,20,42
286,20,84
286,42,84
286,78,90
287,20,42
287,20,84
288,6,42
288,20,84
288,42,84
289,6,20
289,6,42
289,6,84
289,20,84
289,42,84
290,20,42
290,20,84
290,42,84
291,78,90
292,6,20
292,6,42
292,13,20
292,20,42
293,1,20
293,6,42
293,13,20
293,13,42
293,20,42
293,78,90
294,1,42
294,13,20
294,20,42
294,78,90
295,1,20
295,1,42
295,13,20
295,20,42
296,1,20
296,1,42
296,20,42
297,1,42
297,1,83
297,20,42
297,20,83
297,78,90
298,1,42
298,1,83
298,20,83
298,42,83
299,1,6
299,1,84
299,17,83
299,20,83
299,42,83
300,17,42
300,17,83
300,20,83
300,42,83
301,17,42
303,20,42
304,42,70
305,20,42
305,20,70
305,42,70
306,20,42
306,20,70
307,18,31
307,20,42
307,20,70
307,50,74
308,42,70
308,50,74
309,42,70
309,50,74
309,52,70
310,20,42
310,50,74
311,19,74
311,20,27
311,27,42
312,20,27
312,27,42
312,50,74
313,20,27
313,27,42
314,20,27
314,20,42
314,27,42
314,42,79
314,50,74
315,20,42
315,42,79
315,50,74
316,13,79
316,20,41
316,20,79
316,41,42
316,42,79
317,20,41
317,41,42
318,18,74
318,20,32
318,20,41
318,20,42
318,32,42
318,41,42
319,20,42
319,32,42
320,13,54
320,20,42
320,32,42
321,20,42
321,32,42
322,20,42
322,28,42
322,42,77
322,74,78
323,20,42
323,28,42
323,42,77
324,20,77
324,42,77
325,20,42
325,42,77
326,20,42
326,42,77
327,42,77
328,42,77
328,54,77
329,20,72
329,20,88
329,30,32
329,42,72
329,42,88
329,54,77
330,20,88
330,42,72
330,54,77
331,20,88
331,42,72
331,42,88
331,54,77
332,20,42
332,20,72
332,42,72
332,54,77
333,20,42
333,20,72
333,42,72
333,78,90
334,42,72
334,42,95
336,24,42
337,20,24
337,20,42
337,24,42
337,78,90
338,7,95
338,24,42
338,41,95
338,42,93
338,74,95
339,20,42
339,20,93
339,24,42
339,42,93
339,74,79
340,13,94
340,20,42
340,20,67
340,42,67
340,74,84
341,20,42
341,42,67
341,74,90
341,78,90
342,20,42
342,20,67
342,20,94
342,41,67
342,42,67
342,42,95
342,74,90
342,78,90
343,20,76
343,20,94
343,42,94
343,42,95
343,74,90
344,20,94
344,42,94
344,42,95
344,76,98
344,94,98
345,16,94
345,20,76
345,42,76
345,42,94
345,63,83
345,74,78
345,94,98
346,16,42
346,20,76
346,20,94
346,42,76
346,42,94
346,76,94
346,92,94
347,20,76
347,42,70
347,42,94
347,76,94
347,92,94
348,16,98
348,20,76
348,20,92
348,42,94
348,76,94
348,92,94
349,16,98
349,42,92
349,42,99
349,63,83
350,16,92
350,16,98
350,20,33
350,20,92
350,42,92
350,42,99
350,51,63
350,51,83
350,63,77
350,92,98
350,92,99
351,20,33
351,30,78
351,42,85
351,52,78
352,16,92
352,20,33
352,42,85
352,92,98
353,20,42
353,74,92
354,20,42
354,27,74
354,42,97
354,51,74
354,51,78
354,74,99
355,20,42
355,20,97
355,42,94
355,42,97
355,51,74
355,74,99
356,52,77
356,74,99
357,42,96
357,51,54
357,51,74
357,51,84
357,51,99
357,74,99
358,52,99
359,5,42
359,20,42
359,20,86
360,20,42
360,20,86
360,42,86
361,51,63
362,20,48
362,27,42
362,42,48
362,51,63
362,77,92
363,42,68
363,86,96
364,42,68
365,42,68
365,48,59
366,3,83
366,9,20
366,9,42
366,42,94
367,9,20
367,9,27
367,42,68
368,42,94
368,48,59
368,51,63
369,27,48
369,42,94
369,48,59
369,68,74
370,20,69
370,51,63
371,51,63
371,54,77
372,20,69
372,51,63
373,20,69
373,42,77
375,31,88
375,42,77
375,51,63
375,85,88
376,20,69
376,27,54
376,42,77
377,20,69
377,27,54
377,42,77
378,42,77
379,42,77
380,20,69
380,42,74
380,54,77
382,9,51
382,42,51
382,50,51
382,54,77
382,78,99
382,94,95
383,42,63
383,42,94
383,84,86
384,20,81
384,78,94
385,20,42
385,20,81
385,48,59
385,54,77
386,13,50
386,20,42
386,20,63
386,42,94
387,59,74
387,74,98
388,20,92
388,50,78
388,54,69
389,16,50
389,16,78
389,48,59
389,50,78
389,84,86
389,95,97
390,16,78
390,30,48
390,30,59
390,50,78
390,59,93
391,16,78
391,33,52
392,16,78
392,74,78
393,48,59
393,74,78
394,74,78
394,86,96
395,74,78
396,10,63
396,10,83
396,10,93
396,74,78
396,86,96
397,27,54
397,63,86
397,74,78
398,33,52
398,48,59
398,74,78
399,74,78
400,1,6
400,74,78
401,11,20
401,48,59
401,74,78
401,92,95
402,11,20
402,48,59
403,11,20
403,16,98
404,11,20
404,16,98
404,48,59
405,48,59
406,16,98
406,20,46
406,50,63
407,16,98
407,48,59
407,50,63
407,74,77
408,11,70
408,16,98
408,20,46
408,48,59
409,20,46
409,48,59
410,20,30
410,46,84
410,48,59
411,20,30
411,46,74
411,48,59
411,50,63
411,50,94
411,63,94
411,74,78
412,48,59
412,74,85
412,77,94
413,28,79
413,30,94
413,48,59
414,33,52
415,33,52
415,94,99
416,20,94
416,27,69
416,33,52
417,20,37
417,20,94
418,37,94
419,37,94
419,48,59
420,35,67
420,48,59
421,32,92
422,13,50
422,37,50
423,13,50
423,13,94
423,33,52
423,36,74
423,50,94
424,13,50
424,13,94
424,36,74
424,83,93
425,20,71
426,13,50
426,13,94
426,20,43
426,35,67
426,68,79
427,20,43
427,50,94
428,13,50
428,20,43
428,35,67
428,50,94
429,20,43
429,35,67
429,50,94
430,7,74
430,35,67
430,50,94
431,43,44
431,50,94
432,13,94
432,19,83
432,33,52
432,50,94
432,68,79
433,13,94
433,19,83
433,20,66
433,27,94
433,33,94
433,50,94
434,20,66
434,68,79
435,20,66
435,33,52
435,68,79
435,74,90
435,90,98
436,1,6
436,20,66
436,68,79
437,6,74
437,27,74
437,33,52
437,48,59
438,6,74
438,20,66
438,48,59
438,90,94
439,1,74
439,6,74
439,19,63
439,20,42
439,20,66
439,44,98
440,6,74
440,7,67
440,8,42
440,11,19
440,19,63
440,68,88
441,3,33
441,6,74
441,8,42
441,11,77
441,19,33
441,20,42
441,68,79
442,1,6
442,6,74
442,7,90
442,8,42
442,20,42
442,44,74
442,44,97
442,46,97
443,20,42
443,33,52
443,42,91
443,44,74
443,68,88
444,13,50
444,20,91
444,42,91
445,13,50
445,20,42
445,46,74
446,46,74
447,8,74
447,20,64
447,42,74
448,6,42
448,42,74
448,42,94
449,42,74
449,42,98
449,77,93
450,8,85
450,42,74
450,42,94
450,77,93
451,28,66
451,42,74
451,59,66
451,77,93
452,42,74
452,77,93
453,28,66
453,77,93
453,77,94
454,77,93
454,77,94
455,77,93
455,77,94
456,20,47
456,77,93
456,77,94
457,32,97
458,20,94
458,77,93
459,8,85
459,8,98
459,20,94
459,42,74
459,47,92
459,85,98
460,8,85
460,20,94
460,20,95
460,93,94
460,93,95
461,20,94
461,47,92
461,71,74
462,29,94
462,42,71
462,42,74
463,29,94
463,63,86
464,20,95
464,29,94
464,42,71
464,94,95
465,20,95
466,20,95
467,20,95
467,50,74
468,50,74
469,20,95
469,50,74
469,64,68
470,50,74
470,89,95
471,20,87
471,20,89
471,20,95
471,87,95
472,20,87
472,20,89
472,20,95
472,50,78
472,89,95
473,89,95
476,50,78
476,89,95
481,20,75
482,20,75
482,69,94
482,74,87
483,20,75
483,69,94
484,69,94
484,74,89
485,1,6
485,69,89
486,1,6
488,20,94
488,74,75
489,20,94
489,74,87
490,50,74
491,50,74
492,20,74
492,50,74
493,50,74
494,50,74
495,50,74
496,50,74
497,50,74
498,69,77
501,50,94
502,50,94
502,68,69
503,50,94
503,77,85
504,50,94
504,68,69
504,77,85
505,20,95
505,77,85
506,50,64
506,69,74
506,77,85
507,69,74
507,74,94
507,77,85
508,77,85
509,50,64
509,69,74
510,1,6
510,77,94
511,1,6
511,68,69
511,69,74
512,1,6
512,18,72
512,18,94
513,18,74
514,69,74
515,69,74
516,7,90
516,69,74
517,7,90
517,50,94
525,1,6
525,50,64
525,64,78
526,1,6
526,18,97
526,50,64
526,64,78
527,1,6
528,1,6
528,26,94
529,26,94
537,20,49
540,50,64
542,50,64
543,50,64
551,43,97
552,76,90
555,43,94
557,50,78
558,21,95
558,50,78
559,21,95
559,50,78
562,18,72
565,69,74
566,69,74
566,85,98
567,1,6
568,1,6
569,1,6
569,50,78
571,1,6
572,50,64
573,1,6
574,1,6
575,1,6
577,1,6
577,69,74
578,69,74
579,46,50
583,69,74
584,69,74
585,69,74
586,69,74
590,21,78
593,50,64
594,7,90
594,24,77
594,24,98
594,30,48
594,30,59
594,30,81
594,50,64
594,67,77
594,67,98
594,69,90
594,77,90
594,77,92
594,92,98
595,7,48
595,24,77
595,24,90
595,36,88
595,47,98
595,48,87
595,77,90
595,92,98
595,94,95
596,7,24
596,21,92
596,30,98
596,36,67
596,44,74
596,74,87
596,74,99
596,77,90
597,24,48
597,66,98
597,77,81
597,81,89
598,24,48
598,24,90
598,66,98
598,77,90
599,20,94
599,24,48
599,48,59
599,76,89
599,77,90
599,81,89
600,18,87
600,24,74
600,36,44
600,36,90
600,44,90
600,48,59
600,66,74
600,69,87
600,77,90
601,18,87
601,21,78
601,30,74
601,36,74
601,43,44
601,43,77
601,43,90
601,44,77
601,74,98
601,77,90
604,72,91
605,21,78
605,31,54
605,72,91
607,69,72
614,19,83
616,5,86
616,6,20
617,5,86
621,1,6
621,31,54
631,1,6
632,1,6
633,1,6
634,1,6
635,1,6
636,1,6
643,43,44
644,43,44
645,43,44
646,43,44
647,43,44
648,43,44
650,43,44
652,40,95
653,40,95
656,77,90
665,42,94
666,42,94
667,42,94
668,38,95
668,50,94
670,50,94
671,43,44
672,20,94
673,20,94
673,38,95
674,19,83
675,10,19
676,16,33
676,16,35
676,19,51
676,31,75
676,31,83
676,75,83
677,75,83
678,19,26
678,31,75
678,33,42
678,42,94
679,19,26
679,31,75
679,33,42
679,42,51
681,4,19
681,4,35
681,4,75
681,4,84
681,31,75
681,32,54
681,63,84
683,4,17
683,4,50
683,32,94
683,33,94
684,4,50
684,16,94
685,4,50
685,31,75
686,4,50
686,16,94
687,4,50
687,31,75
687,76,81
687,94,95
688,4,50
688,7,68
688,18,99
688,28,98
688,30,74
688,47,74
688,67,90
688,74,90
688,76,81
688,91,99
688,94,95
689,4,50
689,47,74
689,58,68
689,76,81
689,92,98
689,94,95
690,4,50
690,18,99
690,30,41
690,47,74
690,48,59
690,91,99
691,4,50
692,4,50
692,20,94
692,48,59
692,66,74
692,76,81
693,4,50
693,20,94
693,36,90
693,66,68
694,4,50
694,4,92
694,16,98
694,87,99
695,4,50
695,4,92
695,16,98
695,30,81
695,43,44
695,50,92
695,87,99
696,4,50
696,4,92
696,31,67
697,11,24
697,20,94
697,47,98
698,16,90
698,87,99
699,4,50
699,42,94
699,87,99
699,90,91
700,4,50
700,4,59
700,68,74
700,87,99
701,4,50
701,42,52
701,42,92
701,87,99
702,3,31
702,4,50
702,74,94
703,4,50
703,4,54
703,16,90
703,20,33
703,20,94
703,42,94
703,43,77
703,87,99
704,4,27
704,4,50
704,4,74
704,20,94
704,33,42
704,41,44
704,48,59
704,90,98
705,4,50
705,4,74
705,90,94
706,4,50
706,4,74
706,90,98
707,4,50
707,4,74
707,16,90
707,16,94
707,20,94
707,77,97
707,84,86
707,87,99
707,90,94
707,90,98
708,4,74
708,20,94
708,84,86
709,3,4
709,4,74
709,4,77
709,4,94
709,16,90
709,16,97
709,24,94
709,33,42
709,42,52
709,43,77
709,90,98
710,4,24
710,4,74
710,4,77
710,4,81
710,4,86
710,16,90
710,16,98
710,33,42
710,66,94
710,95,99
711,4,24
711,4,44
711,4,66
711,4,74
711,16,90
711,74,94
711,95,99
712,4,66
712,7,54
712,10,59
712,16,90
712,33,42
712,36,79
712,74,94
712,95,99
713,4,44
713,7,46
713,18,87
713,19,90
713,26,90
713,42,52
714,10,90
714,19,83
714,19,90
714,26,90
714,28,69
714,33,42
714,41,95
714,50,74
714,95,99
715,16,55
715,19,90
715,20,97
715,28,69
715,41,95
715,95,99
716,10,19
716,19,83
716,19,90
716,48,59
716,54,77
717,16,55
717,19,26
717,19,63
717,19,83
717,19,90
717,20,97
717,54,77
717,63,90
718,18,78
718,19,83
718,19,90
718,47,92
718,54,77
719,4,74
719,16,98
719,20,97
719,28,69
719,54,77
720,4,74
720,4,99
720,10,19
720,16,42
720,19,83
720,20,97
720,26,90
720,50,94
720,54,77
720,74,99
721,4,74
721,10,19
721,44,77
721,54,77
721,74,99
722,20,97
722,26,90
722,44,77
722,54,77
723,4,74
723,19,67
723,19,83
723,20,97
723,21,92
723,31,75
723,50,94
723,74,99
724,4,99
724,16,47
724,19,83
724,20,97
724,26,90
724,43,77
724,74,99
725,4,99
725,20,97
725,26,90
725,33,42
725,33,90
725,44,77
725,47,98
725,74,99
726,20,97
726,26,90
726,74,99
727,26,90
727,43,77
727,50,94
727,74,99
728,10,75
728,26,90
728,29,83
728,44,77
728,50,94
728,74,99
728,86,96
729,4,74
729,8,74
729,8,90
729,10,75
729,16,21
729,20,97
729,26,90
729,43,77
729,71,74
729,74,99
730,4,8
730,26,90
730,33,42
730,44,77
730,47,92
730,71,74
730,74,99
731,9,58
731,10,75
731,20,97
731,26,90
731,33,42
731,33,52
731,42,52
731,74,99
732,4,74
732,8,74
732,16,21
732,26,90
732,33,42
732,35,79
732,43,44
732,71,74
732,74,99
733,4,74
733,4,99
733,8,74
733,10,75
733,20,97
733,25,52
733,42,52
733,43,44
733,74,99
734,4,71
734,25,42
734,31,83
734,42,52
734,51,63
734,71,74
734,86,96
735,25,42
735,31,83
735,51,63
735,71,74
735,75,83
735,84,86
735,86,96
735,90,94
736,8,85
736,24,35
736,71,74
736,94,97
737,8,85
737,16,90
737,21,92
737,24,46
737,42,52
738,8,85
738,16,21
738,18,81
738,21,24
738,44,77
738,92,98
739,16,21
739,33,42
739,92,98
740,16,21
740,20,97
741,16,21
741,47,98
741,58,99
742,4,70
742,4,74
742,16,21
743,4,74
744,4,18
744,4,74
744,16,21
744,20,97
745,4,92
745,16,92
745,16,98
745,20,70
745,33,42
745,47,74
745,55,87
745,58,99
746,47,74
747,4,8
747,4,50
748,4,90
748,16,98
749,16,92
751,47,74
752,71,85
753,8,74
753,74,97
754,8,74
754,20,71
755,20,71
757,8,74
757,20,71
757,47,74
758,8,74
758,20,71
758,47,74
758,71,94
758,74,90
759,8,74
759,71,94
760,47,74
760,71,94
761,8,47
761,8,74
761,47,74
761,68,76
762,8,47
762,16,98
762,20,71
762,47,74
762,68,76
763,8,74
763,16,98
763,71,94
764,16,98
764,20,94
764,33,42
764,71,74
765,8,47
765,47,74
766,4,24
766,4,70
766,43,90
766,47,74
767,4,20
767,4,94
767,47,74
768,4,20
769,4,20
769,4,94
769,16,98
770,4,94
770,16,98
771,4,78
771,4,94
771,78,94
772,4,78
772,4,94
772,47,71
772,47,74
773,4,78
773,4,94
774,4,50
774,4,78
774,4,94
774,78,94
775,4,20
775,4,50
775,4,78
775,4,94
775,78,94
776,4,20
776,4,78
776,4,94
776,78,94
777,50,94
778,50,94
779,47,74
779,78,94
780,50,94
781,19,63
781,47,74
781,50,94
782,47,74
784,33,42
784,42,52
785,4,32
785,33,42
785,33,52
785,50,94
785,78,94
786,4,74
786,13,94
786,50,94
786,78,94
787,4,8
787,13,94
788,13,94
788,16,98
789,4,25
789,4,94
789,13,94
789,16,98
790,4,47
790,13,94
790,47,74
790,81,89
791,4,50
791,4,78
791,4,94
791,8,47
791,13,94
792,4,78
792,4,94
792,13,94
792,78,94
793,4,78
793,4,94
793,13,94
793,78,94
794,4,78
794,4,94
794,8,50
794,13,94
794,78,94
795,4,13
795,4,94
795,8,50
795,13,94
795,47,74
796,4,13
796,4,94
796,13,94
797,4,13
797,4,94
797,13,94
798,4,13
798,4,94
798,13,94
798,50,74
799,4,13
799,4,94
799,8,78
799,13,94
799,16,98
800,4,13
800,4,94
800,13,94
800,16,98
801,4,13
801,4,40
801,4,94
801,13,94
802,4,13
802,4,40
802,4,94
802,13,94
802,48,59
803,4,13
803,4,40
803,4,94
803,13,94
803,20,52
803,40,94
803,66,98
804,4,13
804,4,94
804,13,94
804,40,94
805,4,13
805,4,94
805,13,94
806,4,13
806,4,40
806,4,52
806,4,94
806,13,94
806,40,94
807,4,13
807,4,52
807,4,94
807,13,94
808,4,52
808,4,94
808,66,98
809,4,13
809,4,20
809,4,40
809,4,52
809,4,94
809,13,94
809,40,94
810,4,13
810,4,94
810,13,94
810,40,94
811,4,13
811,4,20
811,4,52
811,4,94
811,13,94
811,20,52
812,4,13
812,4,94
812,13,94
812,52,94
813,4,13
813,4,52
813,4,94
813,13,94
814,4,13
814,4,52
814,4,94
814,13,94
815,4,13
815,4,52
815,4,94
815,13,94
816,4,13
816,4,94
816,13,94
817,4,13
817,4,94
817,13,94
818,4,13
818,4,52
818,4,94
818,13,94
819,4,13
819,4,94
819,13,94
820,4,13
820,4,94
820,13,94
821,4,13
821,4,94
821,13,94
822,4,13
822,4,94
822,13,94
823,13,94
824,4,13
824,4,94
824,13,94
825,4,13
825,4,94
825,13,94
826,4,13
826,4,94
826,13,94
827,4,94
827,13,94
827,40,94
828,4,13
828,4,40
828,4,94
828,13,94
828,40,94
829,4,13
829,4,94
829,13,94
830,4,13
830,4,94
830,13,94
830,40,94
831,4,50
831,40,94
832,16,98
832,40,94
833,4,50
834,4,50
835,4,50
837,4,50
837,24,94
838,4,50
845,20,52
846,20,50
848,20,52
853,20,50
858,4,50
861,48,59
864,4,50
867,8,78
872,4,40
879,4,25
880,20,52
881,19,51
881,20,52
882,19,51
882,20,52
883,20,52
885,20,40
887,4,25
888,55,87
889,63,93
891,20,40
894,4,50
896,4,50
897,4,50
898,48,88
899,41,95
900,20,40
901,4,50
903,50,69
912,20,40
914,4,50
914,20,40
916,4,50
918,4,50
919,4,50
919,12,20
919,12,52
920,4,50
920,12,20
921,4,50
921,12,20
921,12,52
922,4,50
922,4,74
922,12,20
922,12,52
922,40,52
923,4,50
923,12,52
923,12,74
923,20,40
923,40,52
924,4,50
924,12,74
924,20,40
925,4,50
925,12,74
926,4,50
926,12,74
927,4,50
928,4,50
928,12,74
929,4,50
930,4,50
931,4,50
932,20,40
933,4,50
935,4,50
937,4,12
937,4,50
937,12,50
938,4,12
938,4,50
939,4,50
940,4,47
940,4,50
940,12,47
941,4,47
943,4,50
944,4,50
944,21,92
945,4,25
945,4,50
945,91,99
946,4,50
946,79,87
946,91,99
947,4,50
947,18,95
947,20,40
947,91,99
948,4,25
948,4,50
948,7,30
948,18,95
948,76,98
949,4,25
949,4,50
949,7,55
949,31,96
950,4,25
950,4,50
950,4,99
951,4,50
951,47,99
951,66,95
951,78,92
951,92,98
952,4,50
952,35,40
952,55,87
952,66,95
952,78,92
953,4,50
953,78,92
954,7,52
954,21,88
954,36,76
954,66,95
955,4,50
955,7,90
955,8,78
955,50,74
955,52,60
955,66,95
956,4,50
956,4,74
956,33,94
956,50,74
956,52,60
956,52,90
956,66,95
956,78,92
956,90,94
957,4,50
957,4,74
957,7,90
957,20,52
957,20,94
957,33,94
957,52,90
957,52,94
957,66,95
957,90,94
958,4,50
958,4,99
958,14,20
958,20,52
958,66,95
958,78,98
958,92,98
959,4,25
959,4,50
959,8,78
959,14,20
959,14,52
959,20,52
959,66,95
959,78,92
960,4,50
960,14,20
960,14,52
960,18,66
960,18,95
960,20,52
960,78,92
960,78,98
961,4,47
961,4,50
961,14,20
961,14,52
961,18,95
961,20,52
961,36,76
961,58,87
961,92,98
962,4,50
962,4,99
962,7,90
962,14,52
962,14,87
962,18,66
962,18,94
962,18,95
962,20,52
962,36,76
962,66,95
962,94,95
963,7,90
963,18,94
963,66,95
963,78,92
963,78,98
963,92,98
964,18,94
964,47,99
964,92,98
965,18,94
965,20,52
965,47,99
965,58,87
965,66,95
966,18,41
966,18,94
966,20,87
966,47,99
966,66,94
966,66,95
966,94,95
967,4,50
967,18,41
967,66,94
967,66,95
967,94,95
968,4,50
968,18,41
968,20,33
968,66,94
968,94,95
969,4,50
969,59,60
969,66,95
969,94,97
969,95,97
970,20,52
970,33,52
970,47,99
970,66,95
970,90,92
970,94,97
971,10,83
971,17,75
971,17,86
971,66,95
971,94,97
972,10,83
972,17,86
972,31,75
972,51,54
972,66,85
972,66,95
973,10,83
973,17,86
973,27,96
973,31,75
973,84,96
974,17,86
974,20,33
974,31,75
974,66,94
974,66,95
974,84,96
974,85,94
974,92,98
975,17,86
975,31,75
975,46,66
975,49,51
975,85,94
976,5,84
976,17,86
976,26,51
976,31,75
976,46,66
976,83,93
976,84,86
976,85,94
976,92,99
977,5,84
977,17,86
977,31,75
977,46,66
977,60,66
977,70,97
977,84,96
977,92,97
978,9,93
978,31,75
978,84,86
979,5,86
979,14,97
980,8,20
980,9,32
980,46,66
980,84,86
980,84,96
980,86,96
981,84,86
983,78,98
984,20,70
985,20,95
985,84,86
985,84,96
985,86,96
986,20,95
986,84,86
986,86,96
987,31,75
987,42,71
987,84,86
988,84,86
989,14,99
989,31,75
989,40,60
989,42,71
989,42,94
989,71,94
989,86,96
990,31,75
990,42,71
990,42,94
991,14,99
991,30,42
991,30,94
991,31,75
991,42,71
991,42,94
991,71,94
992,8,85
992,14,99
992,31,75
992,42,94
992,84,86
993,8,85
993,20,95
993,26,97
993,27,43
993,31,75
993,42,94
994,8,85
994,20,95
994,27,43
994,31,75
994,42,94
994,52,83
994,86,96
995,8,85
995,31,75
995,42,71
995,42,94
995,71,94
996,4,50
996,8,85
996,12,42
996,20,70
996,20,95
996,31,75
996,66,87
996,84,86
997,4,50
997,8,85
997,31,75
998,4,5
998,7,90
998,8,85
998,31,75
998,40,60
999,5,84
999,8,85
999,12,42
999,26,51
999,31,75
999,63,86
999,86,96
1000,8,85
1000,12,42
1000,26,51
1000,31,75
1001,8,85
1001,14,99
1001,18,77
1001,20,95
1001,26,51
1001,31,75
1001,74,85
1001,84,86
1001,86,96
1002,8,85
1002,18,77
1002,26,51
1002,43,54
1002,68,90
1002,74,85
1002,84,86
1002,86,96
1003,4,50
1003,8,85
1003,10,83
1003,26,51
1003,31,75
1003,43,54
1003,63,86
1003,74,85
1004,4,50
1004,20,95
1004,26,51
1004,33,52
1004,33,85
1004,52,74
1004,52,85
1004,74,85
1005,4,50
1005,14,99
1005,26,51
1005,33,52
1005,33,74
1005,33,85
1005,43,54
1005,52,74
1005,52,85
1005,54,77
1005,74,85
1006,4,50
1006,8,85
1006,26,51
1006,42,67
1006,43,54
1006,52,85
1006,54,77
1006,74,85
1007,4,20
1007,4,25
1007,4,50
1007,8,85
1007,14,99
1007,18,81
